$GPRMC,214639.00,A,4716.79379,N,12224.01531,W,0.14,306.89,250819,15.2,E,D*1F
$GPRMC,214640.00,A,4716.79380,N,12224.01531,W,0.13,103.28,250819,15.2,E,D*1C
$GPRMC,214641.00,A,4716.79380,N,12224.01531,W,0.04,262.65,250819,15.2,E,D*16
$GPRMC,214642.00,A,4716.79381,N,12224.01530,W,0.03,184.51,250819,15.2,E,D*1E
$GPRMC,214643.00,A,4716.79381,N,12224.01531,W,0.06,295.17,250819,15.2,E,D*1A
$GPRMC,214644.00,A,4716.79382,N,12224.01531,W,0.17,330.89,250819,15.2,E,D*17
$GPRMC,214645.00,A,4716.79381,N,12224.01530,W,0.03,239.65,250819,15.2,E,D*1B
$GPRMC,214646.00,A,4716.79381,N,12224.01531,W,0.06,138.42,250819,15.2,E,D*1B
$GPRMC,214647.00,A,4716.79382,N,12224.01529,W,0.04,331.79,250819,15.2,E,D*11
$GPRMC,214648.00,A,4716.79383,N,12224.01530,W,0.17,286.75,250819,15.2,E,D*14
$GPRMC,214649.00,A,4716.79383,N,12224.01530,W,0.09,121.52,250819,15.2,E,D*11
$GPRMC,214650.00,A,4716.79383,N,12224.01529,W,0.03,292.49,250819,15.2,E,D*1A
$GPRMC,214651.00,A,4716.79383,N,12224.01529,W,0.08,136.79,250819,15.2,E,D*1E
$GPRMC,214652.00,A,4716.79383,N,12224.01529,W,0.04,60.23,250819,15.2,E,D*2C
$GPRMC,214653.00,A,4716.79383,N,12224.01528,W,0.03,261.11,250819,15.2,E,D*19
$GPRMC,214654.00,A,4716.79383,N,12224.01529,W,0.15,122.92,250819,15.2,E,D*17
$GPRMC,214655.00,A,4716.79383,N,12224.01528,W,0.05,278.16,250819,15.2,E,D*16
$GPRMC,214656.00,A,4716.79383,N,12224.01528,W,0.09,155.46,250819,15.2,E,D*10
$GPRMC,214657.00,A,4716.79383,N,12224.01529,W,0.06,310.51,250819,15.2,E,D*1A
$GPRMC,214658.00,A,4716.79383,N,12224.01529,W,0.16,128.36,250819,15.2,E,D*1C
$GPRMC,214659.00,A,4716.79383,N,12224.01528,W,0.03,43.51,250819,15.2,E,D*25
$GPRMC,214700.00,A,4716.79383,N,12224.01528,W,0.12,340.49,250819,15.2,E,D*11
$GPRMC,214701.00,A,4716.79384,N,12224.01528,W,0.08,13.55,250819,15.2,E,D*24
$GPRMC,214702.00,A,4716.79384,N,12224.01527,W,0.10,71.32,250819,15.2,E,D*24
$GPRMC,214703.00,A,4716.79385,N,12224.01527,W,0.12,47.79,250819,15.2,E,D*2C
$GPRMC,214704.00,A,4716.79385,N,12224.01527,W,0.10,259.00,250819,15.2,E,D*1A
$GPRMC,214705.00,A,4716.79385,N,12224.01526,W,0.15,308.95,250819,15.2,E,D*16
$GPRMC,214706.00,A,4716.79386,N,12224.01526,W,0.07,312.91,250819,15.2,E,D*1A
$GPRMC,214707.00,A,4716.79386,N,12224.01526,W,0.11,327.40,250819,15.2,E,D*16
$GPRMC,214708.00,A,4716.79386,N,12224.01525,W,0.19,336.62,250819,15.2,E,D*12
$GPRMC,214709.00,A,4716.79386,N,12224.01525,W,0.06,261.24,250819,15.2,E,D*1C
$GPRMC,214710.00,A,4716.79387,N,12224.01526,W,0.05,57.08,250819,15.2,E,D*2C
$GPRMC,214711.00,A,4716.79387,N,12224.01525,W,0.12,42.12,250819,15.2,E,D*27
$GPRMC,214712.00,A,4716.79388,N,12224.01525,W,0.13,305.64,250819,15.2,E,D*1B
$GPRMC,214713.00,A,4716.79387,N,12224.01525,W,0.05,123.25,250819,15.2,E,D*11
$GPRMC,214714.00,A,4716.79387,N,12224.01524,W,0.04,110.71,250819,15.2,E,D*17
$GPRMC,214715.00,A,4716.79387,N,12224.01524,W,0.18,356.59,250819,15.2,E,D*11
$GPRMC,214716.00,A,4716.79387,N,12224.01524,W,0.08,231.12,250819,15.2,E,D*1C
$GPRMC,214717.00,A,4716.79386,N,12224.01524,W,0.10,53.76,250819,15.2,E,D*21
$GPRMC,214718.00,A,4716.79387,N,12224.01523,W,0.10,211.10,250819,15.2,E,D*1C
$GPRMC,214719.00,A,4716.79387,N,12224.01523,W,0.22,163.11,250819,15.2,E,D*1B
$GPRMC,214720.00,A,4716.79387,N,12224.01523,W,0.02,346.79,250819,15.2,E,D*18
$GPRMC,214721.00,A,4716.79387,N,12224.01522,W,0.07,141.34,250819,15.2,E,D*11
$GPRMC,214722.00,A,4716.79388,N,12224.01523,W,0.10,121.88,250819,15.2,E,D*1B
$GPRMC,214723.00,A,4716.79388,N,12224.01522,W,0.12,154.94,250819,15.2,E,D*16
$GPRMC,214724.00,A,4716.79387,N,12224.01522,W,0.19,23.44,250819,15.2,E,D*29
$GPRMC,214725.00,A,4716.79388,N,12224.01523,W,0.04,347.89,250819,15.2,E,D*1A
$GPRMC,214726.00,A,4716.79387,N,12224.01522,W,0.15,141.52,250819,15.2,E,D*15
$GPRMC,214727.00,A,4716.79387,N,12224.01521,W,0.17,89.06,250819,15.2,E,D*21
$GPRMC,214728.00,A,4716.79388,N,12224.01521,W,0.06,314.08,250819,15.2,E,D*18
$GPRMC,214729.00,A,4716.79387,N,12224.01521,W,0.12,130.19,250819,15.2,E,D*17
$GPRMC,214730.00,A,4716.79388,N,12224.01521,W,0.15,340.75,250819,15.2,E,D*18
$GPRMC,214731.00,A,4716.79388,N,12224.01520,W,0.06,259.94,250819,15.2,E,D*1C
$GPRMC,214732.00,A,4716.79388,N,12224.01520,W,0.08,184.26,250819,15.2,E,D*1B
$GPRMC,214733.00,A,4716.79388,N,12224.01520,W,0.12,94.02,250819,15.2,E,D*27
$GPRMC,214734.00,A,4716.79389,N,12224.01519,W,0.14,102.22,250819,15.2,E,D*11
$GPRMC,214735.00,A,4716.79389,N,12224.01518,W,0.07,271.15,250819,15.2,E,D*10
$GPRMC,214736.00,A,4716.79389,N,12224.01519,W,0.04,323.86,250819,15.2,E,D*1D
$GPRMC,214737.00,A,4716.79389,N,12224.01518,W,0.06,229.66,250819,15.2,E,D*1A
$GPRMC,214738.00,A,4716.79389,N,12224.01518,W,0.14,239.56,250819,15.2,E,D*14
$GPRMC,214739.00,A,4716.79389,N,12224.01518,W,0.01,20.27,250819,15.2,E,D*2D
$GPRMC,214740.00,A,4716.79389,N,12224.01517,W,0.08,61.91,250819,15.2,E,D*2D
$GPRMC,214741.00,A,4716.79390,N,12224.01517,W,0.03,237.60,250819,15.2,E,D*10
$GPRMC,214742.00,A,4716.79389,N,12224.01518,W,0.10,40.44,250819,15.2,E,D*22
$GPRMC,214743.00,A,4716.79389,N,12224.01518,W,0.13,120.03,250819,15.2,E,D*14
$GPRMC,214744.00,A,4716.79389,N,12224.01519,W,0.03,247.67,250819,15.2,E,D*13
$GPRMC,214745.00,A,4716.79388,N,12224.01520,W,0.14,154.70,250819,15.2,E,D*18
$GPRMC,214746.00,A,4716.79388,N,12224.01518,W,0.09,6.91,250819,15.2,E,D*15
$GPRMC,214747.00,A,4716.79389,N,12224.01517,W,0.06,126.33,250819,15.2,E,D*1E
$GPRMC,214748.00,A,4716.79388,N,12224.01518,W,0.01,320.77,250819,15.2,E,D*1C
$GPRMC,214749.00,A,4716.79388,N,12224.01518,W,0.06,28.00,250819,15.2,E,D*21
$GPRMC,214750.00,A,4716.79388,N,12224.01517,W,0.24,8.90,250819,15.2,E,D*1D
$GPRMC,214751.00,A,4716.79388,N,12224.01517,W,0.16,284.00,250819,15.2,E,D*12
$GPRMC,214752.00,A,4716.79388,N,12224.01518,W,0.02,98.46,250819,15.2,E,D*26
$GPRMC,214753.00,A,4716.79388,N,12224.01517,W,0.00,5.21,250819,15.2,E,D*1F
$GPRMC,214754.00,A,4716.79388,N,12224.01515,W,0.12,353.44,250819,15.2,E,D*1A
$GPRMC,214755.00,A,4716.79389,N,12224.01514,W,0.07,18.65,250819,15.2,E,D*20
$GPRMC,214756.00,A,4716.79388,N,12224.01516,W,0.15,240.52,250819,15.2,E,D*18
$GPRMC,214757.00,A,4716.79387,N,12224.01517,W,0.05,199.45,250819,15.2,E,D*17
$GPRMC,214758.00,A,4716.79387,N,12224.01517,W,0.09,262.95,250819,15.2,E,D*1E
$GPRMC,214759.00,A,4716.79387,N,12224.01517,W,0.10,260.01,250819,15.2,E,D*18
$GPRMC,214800.00,A,4716.79388,N,12224.01517,W,0.12,90.81,250819,15.2,E,D*23
$GPRMC,214801.00,A,4716.79388,N,12224.01516,W,0.11,121.90,250819,15.2,E,D*1B
$GPRMC,214802.00,A,4716.79388,N,12224.01514,W,0.12,37.98,250819,15.2,E,D*27
$GPRMC,214803.00,A,4716.79388,N,12224.01512,W,0.11,6.62,250819,15.2,E,D*14
$GPRMC,214804.00,A,4716.79387,N,12224.01512,W,0.14,347.33,250819,15.2,E,D*1B
$GPRMC,214805.00,A,4716.79387,N,12224.01511,W,0.13,328.10,250819,15.2,E,D*16
$GPRMC,214806.00,A,4716.79388,N,12224.01511,W,0.04,207.86,250819,15.2,E,D*1F
$GPRMC,214807.00,A,4716.79387,N,12224.01512,W,0.09,217.64,250819,15.2,E,D*12
$GPRMC,214808.00,A,4716.79387,N,12224.01512,W,0.11,339.78,250819,15.2,E,D*14
$GPRMC,214809.00,A,4716.79387,N,12224.01512,W,0.06,23.28,250819,15.2,E,D*2E
$GPRMC,214810.00,A,4716.79387,N,12224.01511,W,0.14,63.58,250819,15.2,E,D*25
$GPRMC,214811.00,A,4716.79387,N,12224.01510,W,0.07,346.75,250819,15.2,E,D*1C
$GPRMC,214812.00,A,4716.79387,N,12224.01509,W,0.20,318.24,250819,15.2,E,D*1D
$GPRMC,214813.00,A,4716.79387,N,12224.01509,W,0.09,171.87,250819,15.2,E,D*13
$GPRMC,214814.00,A,4716.79386,N,12224.01508,W,0.08,310.86,250819,15.2,E,D*11
$GPRMC,214815.00,A,4716.79386,N,12224.01508,W,0.03,16.69,250819,15.2,E,D*2F
$GPRMC,214816.00,A,4716.79386,N,12224.01508,W,0.08,74.95,250819,15.2,E,D*20
$GPRMC,214817.00,A,4716.79385,N,12224.01508,W,0.14,349.64,250819,15.2,E,D*1C
$GPRMC,214818.00,A,4716.79386,N,12224.01507,W,0.06,303.71,250819,15.2,E,D*16
$GPRMC,214819.00,A,4716.79386,N,12224.01507,W,0.06,344.73,250819,15.2,E,D*16
$GPRMC,214820.00,A,4716.79386,N,12224.01506,W,0.03,123.61,250819,15.2,E,D*18
$GPRMC,214821.00,A,4716.79386,N,12224.01506,W,0.09,19.46,250819,15.2,E,D*2E
$GPRMC,214822.00,A,4716.79385,N,12224.01506,W,0.13,228.23,250819,15.2,E,D*16
$GPRMC,214823.00,A,4716.79385,N,12224.01509,W,0.06,219.85,250819,15.2,E,D*12
$GPRMC,214824.00,A,4716.79384,N,12224.01508,W,0.04,270.87,250819,15.2,E,D*1A
$GPRMC,214825.00,A,4716.79386,N,12224.01506,W,0.06,88.57,250819,15.2,E,D*2D
$GPRMC,214826.00,A,4716.79385,N,12224.01507,W,0.03,262.17,250819,15.2,E,D*1B
$GPRMC,214827.00,A,4716.79385,N,12224.01507,W,0.06,205.94,250819,15.2,E,D*15
$GPRMC,214828.00,A,4716.79385,N,12224.01505,W,0.17,26.16,250819,15.2,E,D*21
$GPRMC,214829.00,A,4716.79385,N,12224.01504,W,0.06,274.49,250819,15.2,E,D*1E
$GPRMC,214830.00,A,4716.79384,N,12224.01506,W,0.07,179.52,250819,15.2,E,D*10
$GPRMC,214831.00,A,4716.79384,N,12224.01506,W,0.18,59.81,250819,15.2,E,D*22
$GPRMC,214832.00,A,4716.79384,N,12224.01506,W,0.17,32.79,250819,15.2,E,D*24
$GPRMC,214833.00,A,4716.79384,N,12224.01507,W,0.06,158.30,250819,15.2,E,D*14
$GPRMC,214834.00,A,4716.79384,N,12224.01507,W,0.10,158.02,250819,15.2,E,D*15
$GPRMC,214835.00,A,4716.79384,N,12224.01507,W,0.06,7.01,250819,15.2,E,D*1B
$GPRMC,214836.00,A,4716.79384,N,12224.01505,W,0.09,102.44,250819,15.2,E,D*10
$GPRMC,214837.00,A,4716.79384,N,12224.01504,W,0.09,334.63,250819,15.2,E,D*12
$GPRMC,214838.00,A,4716.79383,N,12224.01504,W,0.07,358.42,250819,15.2,E,D*1D
$GPRMC,214839.00,A,4716.79383,N,12224.01503,W,0.08,190.03,250819,15.2,E,D*17
$GPRMC,214840.00,A,4716.79383,N,12224.01503,W,0.09,328.97,250819,15.2,E,D*14
$GPRMC,214841.00,A,4716.79383,N,12224.01504,W,0.13,178.52,250819,15.2,E,D*17
$GPRMC,214842.00,A,4716.79383,N,12224.01505,W,0.08,297.97,250819,15.2,E,D*14
$GPRMC,214843.00,A,4716.79383,N,12224.01506,W,0.15,14.68,250819,15.2,E,D*23
$GPRMC,214844.00,A,4716.79383,N,12224.01505,W,0.08,53.99,250819,15.2,E,D*26
$GPRMC,214845.00,A,4716.79384,N,12224.01502,W,0.12,27.92,250819,15.2,E,D*24
$GPRMC,214846.00,A,4716.79384,N,12224.01501,W,0.06,32.95,250819,15.2,E,D*22
$GPRMC,214847.00,A,4716.79384,N,12224.01502,W,0.06,148.66,250819,15.2,E,D*10
$GPRMC,214848.00,A,4716.79384,N,12224.01502,W,0.07,258.18,250819,15.2,E,D*15
$GPRMC,214849.00,A,4716.79384,N,12224.01501,W,0.24,353.81,250819,15.2,E,D*1C
$GPRMC,214850.00,A,4716.79384,N,12224.01502,W,0.17,353.13,250819,15.2,E,D*1C
$GPRMC,214851.00,A,4716.79384,N,12224.01502,W,0.05,263.80,250819,15.2,E,D*16
$GPRMC,214852.00,A,4716.79384,N,12224.01501,W,0.10,233.98,250819,15.2,E,D*1E
$GPRMC,214853.00,A,4716.79384,N,12224.01502,W,0.03,349.24,250819,15.2,E,D*15
$GPRMC,214854.00,A,4716.79384,N,12224.01501,W,0.04,22.78,250819,15.2,E,D*21
$GPRMC,214855.00,A,4716.79384,N,12224.01501,W,0.18,324.22,250819,15.2,E,D*17
$GPRMC,214856.00,A,4716.79384,N,12224.01502,W,0.02,340.12,250819,15.2,E,D*1D
$GPRMC,214857.00,A,4716.79384,N,12224.01501,W,0.06,43.24,250819,15.2,E,D*2E
$GPRMC,214858.00,A,4716.79384,N,12224.01501,W,0.09,352.24,250819,15.2,E,D*1D
$GPRMC,214859.00,A,4716.79384,N,12224.01501,W,0.09,164.00,250819,15.2,E,D*1D
$GPRMC,214900.00,A,4716.79384,N,12224.01502,W,0.12,31.78,250819,15.2,E,D*27
$GPRMC,214901.00,A,4716.79384,N,12224.01501,W,0.03,312.42,250819,15.2,E,D*1E
$GPRMC,214902.00,A,4716.79384,N,12224.01502,W,0.07,157.78,250819,15.2,E,D*10
$GPRMC,214903.00,A,4716.79384,N,12224.01502,W,0.06,206.39,250819,15.2,E,D*12
$GPRMC,214904.00,A,4716.79384,N,12224.01501,W,0.16,261.58,250819,15.2,E,D*11
$GPRMC,214905.00,A,4716.79384,N,12224.01501,W,0.13,240.60,250819,15.2,E,D*1D
$GPRMC,214906.00,A,4716.79384,N,12224.01502,W,0.05,318.36,250819,15.2,E,D*15
$GPRMC,214907.00,A,4716.79384,N,12224.01501,W,0.17,5.57,250819,15.2,E,D*1C
$GPRMC,214908.00,A,4716.79384,N,12224.01502,W,0.28,158.70,250819,15.2,E,D*10
$GPRMC,214909.00,A,4716.79384,N,12224.01502,W,0.12,276.90,250819,15.2,E,D*19
$GPRMC,214910.00,A,4716.79383,N,12224.01503,W,0.08,329.58,250819,15.2,E,D*13
$GPRMC,214911.00,A,4716.79384,N,12224.01502,W,0.17,135.99,250819,15.2,E,D*18
$GPRMC,214912.00,A,4716.79384,N,12224.01501,W,0.11,183.73,250819,15.2,E,D*17
$GPRMC,214913.00,A,4716.79384,N,12224.01502,W,0.17,267.78,250819,15.2,E,D*11
$GPRMC,214914.00,A,4716.79383,N,12224.01504,W,0.10,326.45,250819,15.2,E,D*1A
$GPRMC,214915.00,A,4716.79383,N,12224.01505,W,0.22,76.78,250819,15.2,E,D*23
$GPRMC,214916.00,A,4716.79385,N,12224.01501,W,0.13,284.89,250819,15.2,E,D*11
$GPRMC,214917.00,A,4716.79385,N,12224.01502,W,0.08,253.84,250819,15.2,E,D*1E
$GPRMC,214918.00,A,4716.79384,N,12224.01501,W,0.11,348.62,250819,15.2,E,D*18
$GPRMC,214919.00,A,4716.79385,N,12224.01501,W,0.10,104.56,250819,15.2,E,D*14
$GPRMC,214920.00,A,4716.79385,N,12224.01501,W,0.08,293.97,250819,15.2,E,D*17
$GPRMC,214921.00,A,4716.79384,N,12224.01502,W,0.12,265.81,250819,15.2,E,D*11
$GPRMC,214922.00,A,4716.79384,N,12224.01502,W,0.08,40.78,250819,15.2,E,D*2A
$GPRMC,214923.00,A,4716.79385,N,12224.01502,W,0.19,121.77,250819,15.2,E,D*13
$GPRMC,214924.00,A,4716.79385,N,12224.01502,W,0.08,324.30,250819,15.2,E,D*10
$GPRMC,214925.00,A,4716.79385,N,12224.01502,W,0.06,36.32,250819,15.2,E,D*2D
$GPRMC,214926.00,A,4716.79385,N,12224.01502,W,0.01,110.04,250819,15.2,E,D*19
$GPRMC,214927.00,A,4716.79384,N,12224.01502,W,0.21,335.57,250819,15.2,E,D*18
$GPRMC,214928.00,A,4716.79383,N,12224.01502,W,0.16,0.78,250819,15.2,E,D*1C
$GPRMC,214929.00,A,4716.79384,N,12224.01502,W,0.08,17.56,250819,15.2,E,D*2F
$GPRMC,214930.00,A,4716.79384,N,12224.01502,W,0.12,328.19,250819,15.2,E,D*18
$GPRMC,214931.00,A,4716.79384,N,12224.01502,W,0.06,328.27,250819,15.2,E,D*11
$GPRMC,214932.00,A,4716.79384,N,12224.01502,W,0.03,321.72,250819,15.2,E,D*1E
$GPRMC,214933.00,A,4716.79384,N,12224.01502,W,0.03,65.90,250819,15.2,E,D*20
$GPRMC,214934.00,A,4716.79384,N,12224.01502,W,0.14,11.85,250819,15.2,E,D*26
$GPRMC,214935.00,A,4716.79384,N,12224.01501,W,0.09,224.80,250819,15.2,E,D*19
$GPRMC,214936.00,A,4716.79384,N,12224.01501,W,0.08,311.25,250819,15.2,E,D*13
$GPRMC,214937.00,A,4716.79384,N,12224.01501,W,0.16,359.59,250819,15.2,E,D*1A
$GPRMC,214938.00,A,4716.79385,N,12224.01501,W,0.21,129.46,250819,15.2,E,D*1B
$GPRMC,214939.00,A,4716.79385,N,12224.01500,W,0.04,204.86,250819,15.2,E,D*1C
$GPRMC,214940.00,A,4716.79386,N,12224.01500,W,0.16,76.97,250819,15.2,E,D*25
$GPRMC,214941.00,A,4716.79386,N,12224.01500,W,0.16,27.16,250819,15.2,E,D*29
$GPRMC,214942.00,A,4716.79387,N,12224.01500,W,0.12,181.90,250819,15.2,E,D*1C
$GPRMC,214943.00,A,4716.79386,N,12224.01500,W,0.15,306.91,250819,15.2,E,D*17
$GPRMC,214944.00,A,4716.79387,N,12224.01501,W,0.13,315.79,250819,15.2,E,D*12
$GPRMC,214945.00,A,4716.79386,N,12224.01501,W,0.17,93.84,250819,15.2,E,D*29
$GPRMC,214946.00,A,4716.79387,N,12224.01501,W,0.17,30.36,250819,15.2,E,D*2B
$GPRMC,214947.00,A,4716.79387,N,12224.01501,W,0.05,349.16,250819,15.2,E,D*16
$GPRMC,214948.00,A,4716.79387,N,12224.01501,W,0.13,43.77,250819,15.2,E,D*20
$GPRMC,214949.00,A,4716.79386,N,12224.01501,W,0.07,148.71,250819,15.2,E,D*19
$GPRMC,214950.00,A,4716.79387,N,12224.01501,W,0.01,289.71,250819,15.2,E,D*18
$GPRMC,214951.00,A,4716.79387,N,12224.01501,W,0.14,276.99,250819,15.2,E,D*1B
$GPRMC,214952.00,A,4716.79387,N,12224.01501,W,0.12,211.31,250819,15.2,E,D*1D
$GPRMC,214953.00,A,4716.79387,N,12224.01501,W,0.08,193.14,250819,15.2,E,D*19
$GPRMC,214954.00,A,4716.79387,N,12224.01501,W,0.07,357.56,250819,15.2,E,D*1D
$GPRMC,214955.00,A,4716.79386,N,12224.01502,W,0.05,258.59,250819,15.2,E,D*1D
$GPRMC,214956.00,A,4716.79386,N,12224.01503,W,0.24,10.79,250819,15.2,E,D*20
$GPRMC,214957.00,A,4716.79386,N,12224.01503,W,0.06,92.27,250819,15.2,E,D*20
$GPRMC,214958.00,A,4716.79387,N,12224.01502,W,0.10,286.43,250819,15.2,E,D*1D
$GPRMC,214959.00,A,4716.79387,N,12224.01502,W,0.15,3.59,250819,15.2,E,D*1D
$GPRMC,215000.00,A,4716.79387,N,12224.01502,W,0.15,116.47,250819,15.2,E,D*13
$GPRMC,215001.00,A,4716.79388,N,12224.01501,W,0.11,271.94,250819,15.2,E,D*16
$GPRMC,215002.00,A,4716.79388,N,12224.01501,W,0.10,333.35,250819,15.2,E,D*18
$GPRMC,215003.00,A,4716.79389,N,12224.01502,W,0.10,148.68,250819,15.2,E,D*1D
$GPRMC,215004.00,A,4716.79390,N,12224.01501,W,0.12,311.41,250819,15.2,E,D*16
$GPRMC,215005.00,A,4716.79390,N,12224.01501,W,0.14,259.58,250819,15.2,E,D*14
$GPRMC,215006.00,A,4716.79389,N,12224.01502,W,0.13,206.28,250819,15.2,E,D*16
$GPRMC,215007.00,A,4716.79389,N,12224.01501,W,0.03,118.26,250819,15.2,E,D*17
$GPRMC,215008.00,A,4716.79390,N,12224.01501,W,0.07,320.49,250819,15.2,E,D*14
$GPRMC,215009.00,A,4716.79389,N,12224.01502,W,0.09,44.03,250819,15.2,E,D*2F
$GPRMC,215010.00,A,4716.79389,N,12224.01501,W,0.10,339.86,250819,15.2,E,D*18
$GPRMC,215011.00,A,4716.79389,N,12224.01501,W,0.13,98.26,250819,15.2,E,D*28
